SNIRH - SISTEMA NACIONAL DE INFORMAÇÃO DE RECURSOS HÍDRICOS

DATA,AÇUDE PONTE COIMBRA (12G/01AE),,
,Caudal descarregado médio diário (m3/s),FLAG,
19/08/2020 00:00,14.91,(vau),
20/08/2020 00:00,16.45,(vau),
21/08/2020 00:00,13.92,(vau),
22/08/2020 00:00,14.45,(vau),
23/08/2020 00:00,13.71,(vau),
24/08/2020 00:00,13.16,(vau),
25/08/2020 00:00,13.31,(vau),
26/08/2020 00:00,13.76,(vau),
27/08/2020 00:00,11.23,(vau),
28/08/2020 00:00,11.06,(vau),
29/08/2020 00:00,11.06,(vau),
30/08/2020 00:00,11.04,(vau),
31/08/2020 00:00,10.39,(vau),
01/09/2020 00:00,11.11,(vau),
02/09/2020 00:00,11.88,(vau),
03/09/2020 00:00,11.89,(vau),
04/09/2020 00:00,12.44,(vau),
05/09/2020 00:00,12.14,(vau),
06/09/2020 00:00,12.39,(vau),
07/09/2020 00:00,12.69,(vau),
08/09/2020 00:00,11.4,(vau),
09/09/2020 00:00,11.04,(vau),
10/09/2020 00:00,11.5,(vau),
11/09/2020 00:00,11.93,(vau),
12/09/2020 00:00,11.64,(vau),
13/09/2020 00:00,11.99,(vau),
14/09/2020 00:00,11.38,(vau),
15/09/2020 00:00,11.34,(vau),
16/09/2020 00:00,10.04,(vau),
17/09/2020 00:00,11.4,(vau),
18/09/2020 00:00,11.42,(vau),
19/09/2020 00:00,12.92,(vau),
20/09/2020 00:00,14.03,(vau),
21/09/2020 00:00,11.59,(vau),
22/09/2020 00:00,10.75,(vau),
23/09/2020 00:00,12.23,(vau),
24/09/2020 00:00,11.23,(vau),
25/09/2020 00:00,7.44,(vau),
26/09/2020 00:00,7.35,(vau),
27/09/2020 00:00,7.44,(vau),
28/09/2020 00:00,8.5,(vau),
29/09/2020 00:00,7.72,(vau),
30/09/2020 00:00,7.65,(vau),
01/10/2020 00:00,7.97,(vau),
02/10/2020 00:00,8.87,(vau),
03/10/2020 00:00,8.62,(vau),
04/10/2020 00:00,9.3,(vau),
05/10/2020 00:00,8.25,(vau),
06/10/2020 00:00,9.32,(vau),
07/10/2020 00:00,11.21,(vau),
08/10/2020 00:00,9.74,(vau),
09/10/2020 00:00,8.82,(vau),
10/10/2020 00:00,8.48,(vau),
11/10/2020 00:00,8.07,(vau),
12/10/2020 00:00,8.1,(vau),
13/10/2020 00:00,6.63,(vau),
14/10/2020 00:00,4.72,(vau),
15/10/2020 00:00,6.59,(vau),
16/10/2020 00:00,6.7,(vau),
17/10/2020 00:00,6.57,(vau),
18/10/2020 00:00,6.29,(vau),
19/10/2020 00:00,7.43,(vau),
20/10/2020 00:00,13.41,(vau),
21/10/2020 00:00,32.81,(vau),
22/10/2020 00:00,17.45,(vau),
23/10/2020 00:00,16.78,(vau),
24/10/2020 00:00,10.83,(vau),
25/10/2020 00:00,14.21,(vau),
26/10/2020 00:00,17.73,(vau),
27/10/2020 00:00,14.66,(vau),
28/10/2020 00:00,14.32,(vau),
29/10/2020 00:00,11.82,(vau),
30/10/2020 00:00,10.69,(vau),
31/10/2020 00:00,10.5,(vau),
01/11/2020 00:00,13.3,(vau),
02/11/2020 00:00,10.14,(vau),
03/11/2020 00:00,8.27,(vau),
04/11/2020 00:00,9.41,(vau),
05/11/2020 00:00,9.2,(vau),
06/11/2020 00:00,14.58,(vau),
07/11/2020 00:00,27.16,(vau),
08/11/2020 00:00,35.92,(vau),
09/11/2020 00:00,93.22,(vau),
10/11/2020 00:00,131.14,(vau),
11/11/2020 00:00,113.69,(vau),
12/11/2020 00:00,110.57,(vau),
13/11/2020 00:00,98.42,(vau),
14/11/2020 00:00,37.22,(vau),
15/11/2020 00:00,20.83,(vau),
16/11/2020 00:00,93.47,(vau),
17/11/2020 00:00,81.77,(vau),
18/11/2020 00:00,77.28,(vau),
19/11/2020 00:00,83.43,(vau),
20/11/2020 00:00,38.97,(vau),
21/11/2020 00:00,21.74,(vau),
22/11/2020 00:00,21.9,(vau),
23/11/2020 00:00,21.87,(vau),
24/11/2020 00:00,22.37,(vau),
25/11/2020 00:00,54.6,(vau),
26/11/2020 00:00,57.95,(vau),
27/11/2020 00:00,62.47,(vau),
28/11/2020 00:00,38.6,(vau),
29/11/2020 00:00,26.78,(vau),
30/11/2020 00:00,48.41,(vau),
01/12/2020 00:00,61.52,(vau),
02/12/2020 00:00,61.27,(vau),
03/12/2020 00:00,63.8,(vau),
04/12/2020 00:00,66.09,(vau),
05/12/2020 00:00,71.38,(vau),
06/12/2020 00:00,41.4,(vau),
07/12/2020 00:00,38.65,(vau),
08/12/2020 00:00,53.79,(vau),
09/12/2020 00:00,80.61,(vau),
10/12/2020 00:00,142.08,(vau),
11/12/2020 00:00,275.76,(vau),
12/12/2020 00:00,332.92,(vau),
13/12/2020 00:00,257.97,(vau),
14/12/2020 00:00,246.06,(vau),
15/12/2020 00:00,271.58,(vau),
16/12/2020 00:00,278.02,(vau),
17/12/2020 00:00,270.51,(vau),
18/12/2020 00:00,236.05,(vau),
19/12/2020 00:00,165.32,(vau),
20/12/2020 00:00,154.8,(vau),
21/12/2020 00:00,163.05,(vau),
22/12/2020 00:00,172.96,(vau),
23/12/2020 00:00,151.09,(vau),
24/12/2020 00:00,117.61,(vau),
25/12/2020 00:00,69.04,(vau),
26/12/2020 00:00,56.78,(vau),
27/12/2020 00:00,59.38,(vau),
28/12/2020 00:00,77.46,(vau),
29/12/2020 00:00,131.99,(vau),
30/12/2020 00:00,131.78,(vau),
01/01/2021 00:00,89.6,(vau),
02/01/2021 00:00,101.68,(vau),
03/01/2021 00:00,85.41,(vau),
04/01/2021 00:00,142.65,(vau),
05/01/2021 00:00,181.19,(vau),
06/01/2021 00:00,172.37,(vau),
07/01/2021 00:00,179.47,(vau),
08/01/2021 00:00,138.4,(vau),
09/01/2021 00:00,56.81,(vau),
10/01/2021 00:00,35.92,(vau),
11/01/2021 00:00,39.69,(vau),
12/01/2021 00:00,54.79,(vau),
13/01/2021 00:00,80.07,(vau),
14/01/2021 00:00,71.71,(vau),
15/01/2021 00:00,66.25,(vau),
16/01/2021 00:00,55.71,(vau),
17/01/2021 00:00,62.77,(vau),
18/01/2021 00:00,112.42,(vau),
19/01/2021 00:00,138.04,(vau),
20/01/2021 00:00,89.6,(vau),
21/01/2021 00:00,118.99,(vau),
22/01/2021 00:00,140.91,(vau),
23/01/2021 00:00,162.48,(vau),
24/01/2021 00:00,300.69,(vau),
25/01/2021 00:00,340.13,(vau),
26/01/2021 00:00,583.28,(vau),
27/01/2021 00:00,554.13,(vau),
28/01/2021 00:00,540.44,(vau),
29/01/2021 00:00,569.36,(vau),
30/01/2021 00:00,419.84,(vau),
31/01/2021 00:00,556.23,(vau),
01/02/2021 00:00,412.39,(vau),
02/02/2021 00:00,312.8,(vau),
03/02/2021 00:00,332.88,(vau),
04/02/2021 00:00,288.65,(vau),
05/02/2021 00:00,368.99,(vau),
06/02/2021 00:00,379.53,(vau),
07/02/2021 00:00,284.19,(vau),
08/02/2021 00:00,360.04,(vau),
09/02/2021 00:00,767.01,(vau),
10/02/2021 00:00,956.53,(vau),
11/02/2021 00:00,837.16,(vau),
12/02/2021 00:00,809.88,(vau),
13/02/2021 00:00,443.56,(vau),
14/02/2021 00:00,603.54,(vau),
15/02/2021 00:00,580.11,(vau),
16/02/2021 00:00,458.63,(vau),
17/02/2021 00:00,378.33,(vau),
18/02/2021 00:00,254.04,(vau),
19/02/2021 00:00,241.49,(vau),
20/02/2021 00:00,250.8,(vau),
21/02/2021 00:00,636.71,(vau),
22/02/2021 00:00,593.82,(vau),
23/02/2021 00:00,358.03,(vau),
24/02/2021 00:00,277.54,(vau),
25/02/2021 00:00,270.47,(vau),
26/02/2021 00:00,232.3,(vau),
27/02/2021 00:00,225.18,(vau),
28/02/2021 00:00,220.3,(vau),
01/03/2021 00:00,214.78,(vau),
02/03/2021 00:00,211.76,(vau),
03/03/2021 00:00,169.16,(vau),
04/03/2021 00:00,153.77,(vau),
05/03/2021 00:00,152.34,(vau),
06/03/2021 00:00,107.99,(vau),
07/03/2021 00:00,153.59,(vau),
08/03/2021 00:00,141.33,(vau),
09/03/2021 00:00,139.94,(vau),
10/03/2021 00:00,105.26,(vau),
11/03/2021 00:00,63.24,(vau),
12/03/2021 00:00,53.08,(vau),
13/03/2021 00:00,50.31,(vau),
14/03/2021 00:00,50.67,(vau),
15/03/2021 00:00,79.88,(vau),
16/03/2021 00:00,58.69,(vau),
17/03/2021 00:00,49.6,(vau),
18/03/2021 00:00,40.74,(vau),
19/03/2021 00:00,44.27,(vau),
20/03/2021 00:00,48.12,(vau),
21/03/2021 00:00,41.1,(vau),
22/03/2021 00:00,112.66,(vau),
23/03/2021 00:00,146.95,(vau),
24/03/2021 00:00,134.76,(vau),
25/03/2021 00:00,124.36,(vau),
26/03/2021 00:00,54.36,(vau),
27/03/2021 00:00,24.02,(vau),
29/03/2021 00:00,24.98,(vau),
30/03/2021 00:00,26.13,(vau),
31/03/2021 00:00,26.39,(vau),
01/04/2021 00:00,29.2,(vau),
02/04/2021 00:00,28.67,(vau),
03/04/2021 00:00,27.51,(vau),
04/04/2021 00:00,27.6,(vau),
05/04/2021 00:00,26.88,(vau),
06/04/2021 00:00,25.69,(vau),
07/04/2021 00:00,25.53,(vau),
08/04/2021 00:00,24.68,(vau),
09/04/2021 00:00,22.07,(vau),
10/04/2021 00:00,20.74,(vau),
11/04/2021 00:00,24.37,(vau),
12/04/2021 00:00,26,(vau),
13/04/2021 00:00,21.93,(vau),
14/04/2021 00:00,22.7,(vau),
15/04/2021 00:00,24.31,(vau),
16/04/2021 00:00,21.86,(vau),
17/04/2021 00:00,25.56,(vau),
18/04/2021 00:00,21.35,(vau),
19/04/2021 00:00,20.33,(vau),
20/04/2021 00:00,24.5,(vau),
21/04/2021 00:00,21.58,(vau),
22/04/2021 00:00,25.32,(vau),
23/04/2021 00:00,22.13,(vau),
24/04/2021 00:00,21.31,(vau),
25/04/2021 00:00,33.2,(vau),
26/04/2021 00:00,43.64,(vau),
27/04/2021 00:00,43.08,(vau),
28/04/2021 00:00,33.72,(vau),
29/04/2021 00:00,30.39,(vau),
30/04/2021 00:00,28.12,(vau),
01/05/2021 00:00,25.67,(vau),
02/05/2021 00:00,26.41,(vau),
03/05/2021 00:00,24.45,(vau),
04/05/2021 00:00,74.79,(vau),
05/05/2021 00:00,80.62,(vau),
06/05/2021 00:00,83.11,(vau),
07/05/2021 00:00,64.65,(vau),
08/05/2021 00:00,36.75,(vau),
09/05/2021 00:00,27.69,(vau),
10/05/2021 00:00,29.49,(vau),
11/05/2021 00:00,26.82,(vau),
12/05/2021 00:00,27.32,(vau),
13/05/2021 00:00,58.71,(vau),
14/05/2021 00:00,66.63,(vau),
15/05/2021 00:00,48.32,(vau),
16/05/2021 00:00,27.28,(vau),
17/05/2021 00:00,59.07,(vau),
18/05/2021 00:00,58.46,(vau),
19/05/2021 00:00,48.11,(vau),
20/05/2021 00:00,53.73,(vau),
21/05/2021 00:00,42.02,(vau),
22/05/2021 00:00,35.33,(vau),
23/05/2021 00:00,38.69,(vau),
24/05/2021 00:00,30,(vau),
25/05/2021 00:00,27.75,(vau),
26/05/2021 00:00,40.4,(vau),
27/05/2021 00:00,84.59,(vau),
28/05/2021 00:00,85.56,(vau),
29/05/2021 00:00,38.2,(vau),
30/05/2021 00:00,24.4,(vau),
31/05/2021 00:00,69.76,(vau),
01/06/2021 00:00,24.45,(vau),
02/06/2021 00:00,24.58,(vau),
03/06/2021 00:00,22.71,(vau),
04/06/2021 00:00,21.76,(vau),
05/06/2021 00:00,20.84,(vau),
06/06/2021 00:00,20.73,(vau),
07/06/2021 00:00,18.83,(vau),
08/06/2021 00:00,21.64,(vau),
09/06/2021 00:00,21.64,(vau),
10/06/2021 00:00,21.5,(vau),
11/06/2021 00:00,21.52,(vau),
12/06/2021 00:00,22.03,(vau),
13/06/2021 00:00,21.33,(vau),
14/06/2021 00:00,17.61,(vau),
15/06/2021 00:00,20.02,(vau),
16/06/2021 00:00,19.84,(vau),
17/06/2021 00:00,21.15,(vau),
18/06/2021 00:00,22.12,(vau),
19/06/2021 00:00,19.64,(vau),
20/06/2021 00:00,20.77,(vau),
21/06/2021 00:00,19.93,(vau),
22/06/2021 00:00,19.07,(vau),
23/06/2021 00:00,19.21,(vau),
24/06/2021 00:00,18.75,(vau),
25/06/2021 00:00,18.78,(vau),
26/06/2021 00:00,16.87,(vau),
27/06/2021 00:00,18.25,(vau),
28/06/2021 00:00,17.38,(vau),
29/06/2021 00:00,16.43,(vau),
30/06/2021 00:00,17.37,(vau),
01/07/2021 00:00,16.78,(vau),
02/07/2021 00:00,16.76,(vau),
03/07/2021 00:00,16.99,(vau),
04/07/2021 00:00,16.6,(vau),
05/07/2021 00:00,16.66,(vau),
06/07/2021 00:00,16.31,(vau),
07/07/2021 00:00,16.57,(vau),
08/07/2021 00:00,18.81,(vau),
09/07/2021 00:00,18.77,(vau),
10/07/2021 00:00,15.82,(vau),
11/07/2021 00:00,16.18,(vau),
12/07/2021 00:00,15.91,(vau),
13/07/2021 00:00,15.66,(vau),
14/07/2021 00:00,15.9,(vau),
15/07/2021 00:00,16.1,(vau),
16/07/2021 00:00,17.36,(vau),
17/07/2021 00:00,18.68,(vau),
18/07/2021 00:00,18.59,(vau),
19/07/2021 00:00,19.72,(vau),
20/07/2021 00:00,19.58,(vau),
21/07/2021 00:00,19.73,(vau),
22/07/2021 00:00,18.2,(vau),
23/07/2021 00:00,18.66,(vau),
24/07/2021 00:00,17.87,(vau),
25/07/2021 00:00,17.35,(vau),
26/07/2021 00:00,17.86,(vau),
27/07/2021 00:00,17.83,(vau),
28/07/2021 00:00,17.31,(vau),
29/07/2021 00:00,18.63,(vau),
30/07/2021 00:00,17.27,(vau),
31/07/2021 00:00,16.74,(vau),
01/08/2021 00:00,16.89,(vau),
02/08/2021 00:00,16.68,(vau),
03/08/2021 00:00,16.6,(vau),
04/08/2021 00:00,16.46,(vau),
05/08/2021 00:00,17.22,(vau),
06/08/2021 00:00,17.5,(vau),
07/08/2021 00:00,16.7,(vau),
08/08/2021 00:00,17.17,(vau),
09/08/2021 00:00,17.65,(vau),
10/08/2021 00:00,17.45,(vau),
11/08/2021 00:00,16.39,(vau),
12/08/2021 00:00,15.77,(vau),
13/08/2021 00:00,16.44,(vau),
14/08/2021 00:00,16.46,(vau),
15/08/2021 00:00,15.97,(vau),
16/08/2021 00:00,17.08,(vau),
17/08/2021 00:00,15.62,(vau),
18/08/2021 00:00,17.09,(vau),
19/08/2021 00:00,15.46,(vau),
20/08/2021 00:00,16.36,(vau),
21/08/2021 00:00,17.04,(vau),
22/08/2021 00:00,17.79,(vau),
23/08/2021 00:00,15.44,(vau),
24/08/2021 00:00,16.25,(vau),
25/08/2021 00:00,17.23,(vau),
26/08/2021 00:00,16.77,(vau),
27/08/2021 00:00,17.31,(vau),
28/08/2021 00:00,16.86,(vau),
29/08/2021 00:00,17.09,(vau),
30/08/2021 00:00,17.51,(vau),
31/08/2021 00:00,17.13,(vau),
01/09/2021 00:00,17.17,(vau),
02/09/2021 00:00,16.53,(vau),
03/09/2021 00:00,16.59,(vau),
04/09/2021 00:00,16.94,(vau),
05/09/2021 00:00,17.46,(vau),
06/09/2021 00:00,18.15,(vau),
07/09/2021 00:00,18.55,(vau),
08/09/2021 00:00,21.74,(vau),
09/09/2021 00:00,21.34,(vau),
10/09/2021 00:00,21.43,(vau),
11/09/2021 00:00,19.41,(vau),
12/09/2021 00:00,23.35,(vau),
13/09/2021 00:00,30,(vau),
14/09/2021 00:00,26.87,(vau),
15/09/2021 00:00,28.76,(vau),
16/09/2021 00:00,24.92,(vau),
17/09/2021 00:00,17.63,(vau),
18/09/2021 00:00,18.33,(vau),
19/09/2021 00:00,14.2,(vau),
20/09/2021 00:00,13.52,(vau),
21/09/2021 00:00,13.2,(vau),
22/09/2021 00:00,14.63,(vau),
23/09/2021 00:00,17.51,(vau),
24/09/2021 00:00,16.94,(vau),
25/09/2021 00:00,18.27,(vau),
26/09/2021 00:00,18.46,(vau),
27/09/2021 00:00,17.79,(vau),
28/09/2021 00:00,16.52,(vau),
29/09/2021 00:00,17.19,(vau),
30/09/2021 00:00,14.81,(vau),
01/10/2021 00:00,18.84,(vau),
02/10/2021 00:00,17.43,(vau),
03/10/2021 00:00,17.68,(vau),
04/10/2021 00:00,16.79,(vau),
05/10/2021 00:00,17.1,(vau),
06/10/2021 00:00,15.71,(vau),
07/10/2021 00:00,17.06,(vau),
08/10/2021 00:00,15.88,(vau),
09/10/2021 00:00,16.94,(vau),
10/10/2021 00:00,16.83,(vau),
11/10/2021 00:00,15.61,(vau),
12/10/2021 00:00,17.25,(vau),
13/10/2021 00:00,10.28,(vau),
14/10/2021 00:00,9.11,(vau),
15/10/2021 00:00,9.17,(vau),
16/10/2021 00:00,12.32,(vau),
17/10/2021 00:00,12.02,(vau),
18/10/2021 00:00,9.36,(vau),
19/10/2021 00:00,9.56,(vau),
20/10/2021 00:00,9.44,(vau),
21/10/2021 00:00,9.15,(vau),
22/10/2021 00:00,8.68,(vau),
23/10/2021 00:00,8.97,(vau),
24/10/2021 00:00,9.02,(vau),
25/10/2021 00:00,10.52,(vau),
26/10/2021 00:00,8.26,(vau),
28/10/2021 00:00,8.98,(vau),
29/10/2021 00:00,10.45,(vau),
30/10/2021 00:00,48.16,(vau),
31/10/2021 00:00,52.1,(vau),
01/11/2021 00:00,98.67,(vau),
02/11/2021 00:00,74.01,(vau),
03/11/2021 00:00,107.35,(vau),
04/11/2021 00:00,100.49,(vau),
01/12/2021 00:00,12.3,(vau),
02/12/2021 00:00,13.16,(vau),
03/12/2021 00:00,13.66,(vau),
04/12/2021 00:00,13.68,(vau),
05/12/2021 00:00,13.73,(vau),
06/12/2021 00:00,42.14,(vau),
07/12/2021 00:00,47.29,(vau),
09/12/2021 00:00,49.98,(vau),
10/12/2021 00:00,34.48,(vau),
11/12/2021 00:00,33.34,(vau),
12/12/2021 00:00,19.86,(vau),
13/12/2021 00:00,21.23,(vau),
14/12/2021 00:00,26.92,(vau),
15/12/2021 00:00,56.97,(vau),
16/12/2021 00:00,59.19,(vau),
17/12/2021 00:00,39.44,(vau),
18/12/2021 00:00,24.58,(vau),
19/12/2021 00:00,27.37,(vau),
20/12/2021 00:00,41.26,(vau),
21/12/2021 00:00,61.53,(vau),
22/12/2021 00:00,74.44,(vau),
23/12/2021 00:00,100.96,(vau),
24/12/2021 00:00,80.65,(vau),
25/12/2021 00:00,55.87,(vau),
26/12/2021 00:00,50.53,(vau),
27/12/2021 00:00,56.87,(vau),
28/12/2021 00:00,67.99,(vau),
29/12/2021 00:00,110.97,(vau),
30/12/2021 00:00,109.38,(vau),
01/01/2022 00:00,46.24,(vau),
02/01/2022 00:00,32.34,(vau),
03/01/2022 00:00,37.64,(vau),
04/01/2022 00:00,63.81,(vau),
05/01/2022 00:00,71.75,(vau),
06/01/2022 00:00,65.98,(vau),
07/01/2022 00:00,68.42,(vau),
08/01/2022 00:00,56.97,(vau),
09/01/2022 00:00,42.81,(vau),
10/01/2022 00:00,60.38,(vau),
11/01/2022 00:00,73.22,(vau),
12/01/2022 00:00,63.95,(vau),
13/01/2022 00:00,68.77,(vau),
14/01/2022 00:00,66.99,(vau),
15/01/2022 00:00,66.84,(vau),
16/01/2022 00:00,63.66,(vau),
17/01/2022 00:00,62.97,(vau),
18/01/2022 00:00,67.52,(vau),
19/01/2022 00:00,52.61,(vau),
20/01/2022 00:00,60.88,(vau),
21/01/2022 00:00,34.01,(vau),
22/01/2022 00:00,22.1,(vau),
23/01/2022 00:00,20.82,(vau),
24/01/2022 00:00,21.22,(vau),
25/01/2022 00:00,21.24,(vau),
26/01/2022 00:00,20.44,(vau),
27/01/2022 00:00,24.46,(vau),
28/01/2022 00:00,17.94,(vau),
29/01/2022 00:00,25.41,(vau),
30/01/2022 00:00,25.07,(vau),
31/01/2022 00:00,24.58,(vau),
01/02/2022 00:00,17,(vau),
02/02/2022 00:00,10.4,(vau),
03/02/2022 00:00,8.19,(vau),
04/02/2022 00:00,8.28,(vau),
05/02/2022 00:00,8.01,(vau),
06/02/2022 00:00,7.42,(vau),
07/02/2022 00:00,7.34,(vau),
08/02/2022 00:00,6.5,(vau),
09/02/2022 00:00,6.24,(vau),
10/02/2022 00:00,4.75,(vau),
11/02/2022 00:00,4.85,(vau),
12/02/2022 00:00,4.7,(vau),
13/02/2022 00:00,4.74,(vau),
14/02/2022 00:00,4.83,(vau),
15/02/2022 00:00,4.59,(vau),
16/02/2022 00:00,4.63,(vau),
17/02/2022 00:00,4.58,(vau),
18/02/2022 00:00,4.57,(vau),
19/02/2022 00:00,4.45,(vau),
20/02/2022 00:00,4.5,(vau),
21/02/2022 00:00,4.45,(vau),
22/02/2022 00:00,4.37,(vau),
23/02/2022 00:00,5.1,(vau),
24/02/2022 00:00,3.63,(vau),
25/02/2022 00:00,3.81,(vau),
26/02/2022 00:00,3.95,(vau),
27/02/2022 00:00,4.56,(vau),
28/02/2022 00:00,4.64,(vau),
01/03/2022 00:00,4.34,(vau),
02/03/2022 00:00,4.15,(vau),
04/03/2022 00:00,4.46,(vau),
05/03/2022 00:00,4.08,(vau),
06/03/2022 00:00,3.83,(vau),
07/03/2022 00:00,3.55,(vau),
08/03/2022 00:00,3.71,(vau),
09/03/2022 00:00,4.06,(vau),
10/03/2022 00:00,4.46,(vau),
11/03/2022 00:00,5.82,(vau),
12/03/2022 00:00,4.99,(vau),
13/03/2022 00:00,8.96,(vau),
14/03/2022 00:00,8.23,(vau),
15/03/2022 00:00,7.47,(vau),
16/03/2022 00:00,6.54,(vau),
17/03/2022 00:00,5.18,(vau),
18/03/2022 00:00,5.01,(vau),
19/03/2022 00:00,4.73,(vau),
20/03/2022 00:00,4.57,(vau),
21/03/2022 00:00,4.59,(vau),
22/03/2022 00:00,4.6,(vau),
23/03/2022 00:00,8.19,(vau),
25/03/2022 00:00,9.31,(vau),
26/03/2022 00:00,7.7,(vau),
28/03/2022 00:00,6.22,(vau),
29/03/2022 00:00,5.33,(vau),
30/03/2022 00:00,5.35,(vau),
31/03/2022 00:00,5.49,(vau),
01/04/2022 00:00,5.17,(vau),
02/04/2022 00:00,4.93,(vau),
03/04/2022 00:00,4.66,(vau),
04/04/2022 00:00,5.13,(vau),
05/04/2022 00:00,4.53,(vau),
06/04/2022 00:00,4.82,(vau),
07/04/2022 00:00,4.95,(vau),
08/04/2022 00:00,4.69,(vau),
09/04/2022 00:00,5.69,(vau),
10/04/2022 00:00,5.81,(vau),
11/04/2022 00:00,6.63,(vau),
12/04/2022 00:00,9.71,(vau),
13/04/2022 00:00,9.04,(vau),
14/04/2022 00:00,9.11,(vau),
15/04/2022 00:00,8.49,(vau),
16/04/2022 00:00,7.87,(vau),
17/04/2022 00:00,7.62,(vau),
18/04/2022 00:00,7.22,(vau),
19/04/2022 00:00,7.34,(vau),
20/04/2022 00:00,6.38,(vau),
21/04/2022 00:00,6.38,(vau),
22/04/2022 00:00,7.84,(vau),
23/04/2022 00:00,9.56,(vau),
24/04/2022 00:00,7.89,(vau),
25/04/2022 00:00,7.93,(vau),
26/04/2022 00:00,8.9,(vau),
27/04/2022 00:00,9.32,(vau),
28/04/2022 00:00,7.08,(vau),
29/04/2022 00:00,6.71,(vau),
30/04/2022 00:00,6.27,(vau),
01/05/2022 00:00,6.31,(vau),
02/05/2022 00:00,6.13,(vau),
03/05/2022 00:00,11.13,(vau),
04/05/2022 00:00,9.62,(vau),
05/05/2022 00:00,10.07,(vau),
06/05/2022 00:00,10.41,(vau),
07/05/2022 00:00,10.01,(vau),
08/05/2022 00:00,8.14,(vau),
09/05/2022 00:00,9.16,(vau),
10/05/2022 00:00,8.16,(vau),
11/05/2022 00:00,9.53,(vau),
12/05/2022 00:00,11.02,(vau),
13/05/2022 00:00,10.52,(vau),
14/05/2022 00:00,10.88,(vau),
15/05/2022 00:00,10.11,(vau),
16/05/2022 00:00,10.89,(vau),
17/05/2022 00:00,10.54,(vau),
18/05/2022 00:00,9.69,(vau),
19/05/2022 00:00,9.95,(vau),
20/05/2022 00:00,9.09,(vau),
21/05/2022 00:00,7.94,(vau),
22/05/2022 00:00,8.64,(vau),
23/05/2022 00:00,8.76,(vau),
24/05/2022 00:00,8.68,(vau),
25/05/2022 00:00,8.57,(vau),
26/05/2022 00:00,8.04,(vau),
27/05/2022 00:00,8.15,(vau),
28/05/2022 00:00,8.13,(vau),
29/05/2022 00:00,8.54,(vau),
30/05/2022 00:00,8.8,(vau),
31/05/2022 00:00,8.31,(vau),
01/06/2022 00:00,8.94,(vau),
02/06/2022 00:00,8.41,(vau),
03/06/2022 00:00,7.91,(vau),
04/06/2022 00:00,8.24,(vau),
05/06/2022 00:00,8.65,(vau),
06/06/2022 00:00,8.37,(vau),
07/06/2022 00:00,7.86,(vau),
08/06/2022 00:00,8.24,(vau),
09/06/2022 00:00,7.79,(vau),
10/06/2022 00:00,10.28,(vau),
11/06/2022 00:00,9.51,(vau),
12/06/2022 00:00,9.38,(vau),
13/06/2022 00:00,9.66,(vau),
14/06/2022 00:00,12.27,(vau),
15/06/2022 00:00,13.08,(vau),
16/06/2022 00:00,12.19,(vau),
17/06/2022 00:00,13.32,(vau),
18/06/2022 00:00,12.98,(vau),
19/06/2022 00:00,13.04,(vau),
20/06/2022 00:00,13.21,(vau),
21/06/2022 00:00,12.29,(vau),
22/06/2022 00:00,13.55,(vau),
23/06/2022 00:00,12.14,(vau),
24/06/2022 00:00,11.57,(vau),
25/06/2022 00:00,12.14,(vau),
26/06/2022 00:00,12.2,(vau),
27/06/2022 00:00,10.96,(vau),
28/06/2022 00:00,10.17,(vau),
29/06/2022 00:00,10.08,(vau),
30/06/2022 00:00,9.54,(vau),
01/07/2022 00:00,10.64,(vau),
02/07/2022 00:00,10.39,(vau),
03/07/2022 00:00,10.41,(vau),
04/07/2022 00:00,10.49,(vau),
05/07/2022 00:00,12.32,(vau),
06/07/2022 00:00,12.49,(vau),
07/07/2022 00:00,13.87,(vau),
08/07/2022 00:00,13.61,(vau),
09/07/2022 00:00,13.64,(vau),
10/07/2022 00:00,13.11,(vau),
11/07/2022 00:00,13.69,(vau),
12/07/2022 00:00,13.01,(vau),
13/07/2022 00:00,14.71,(vau),
14/07/2022 00:00,14.74,(vau),
15/07/2022 00:00,13.99,(vau),
16/07/2022 00:00,13.13,(vau),
17/07/2022 00:00,13.95,(vau),
18/07/2022 00:00,13.19,(vau),
19/07/2022 00:00,13.02,(vau),
20/07/2022 00:00,12.59,(vau),
21/07/2022 00:00,12.91,(vau),
22/07/2022 00:00,13.06,(vau),
23/07/2022 00:00,12.44,(vau),
24/07/2022 00:00,12.23,(vau),
25/07/2022 00:00,12.76,(vau),
26/07/2022 00:00,21.78,(vau),
27/07/2022 00:00,11.44,(vau),
28/07/2022 00:00,11.14,(vau),
31/07/2022 00:00,11.68,(vau),
01/08/2022 00:00,12.18,(vau),
02/08/2022 00:00,12.39,(vau),
03/08/2022 00:00,12.8,(vau),
04/08/2022 00:00,13.07,(vau),
05/08/2022 00:00,12.18,(vau),
06/08/2022 00:00,11.41,(vau),
07/08/2022 00:00,12.87,(vau),
08/08/2022 00:00,11.72,(vau),
09/08/2022 00:00,11.6,(vau),
10/08/2022 00:00,10.64,(vau),
11/08/2022 00:00,11.06,(vau),
12/08/2022 00:00,10.82,(vau),
13/08/2022 00:00,10.3,(vau),
14/08/2022 00:00,11.56,(vau),
15/08/2022 00:00,11.26,(vau),
16/08/2022 00:00,11.23,(vau),
17/08/2022 00:00,11.81,(vau),
18/08/2022 00:00,11.49,(vau),
19/08/2022 00:00,11.53,(vau),
